指标名称,银行间同业拆借加权利率:1个月:月:平均值,7天回购利率:加权平均:最近1月(B1M):月:平均值,银行间质押式回购加权利率:1个月:月:平均值,活期存款利率(月),定期存款利率:3个月(月),定期存款利率:6个月(月),定期存款利率:1年(整存整取)(月),定期存款利率:3年(整存整取)(月),人民银行对金融机构存款利率:法定准备金(月),人民银行对金融机构存款利率:超额准备金(月),短期贷款利率:6个月(含)(月),短期贷款利率:6个月至1年(含)(月),中长期贷款利率:1至3年(含)(月),中长期贷款利率:5年以上(月),中长期贷款利率:3至5年(含)(月),个人住房公积金贷款利率:5年以下(含5年)(月),个人住房公积金贷款利率:5年以上(月),人民银行对金融机构贷款利率:20天以内(月),人民银行对金融机构贷款利率:3个月以内(月),人民银行对金融机构贷款利率:6个月以内(月),人民银行对金融机构贷款利率:1年(月),人民银行对金融机构贷款利率:再贴现利率(月),中债国债到期收益率:1个月:月:平均值,中债国债到期收益率:1年:月:平均值,中债国债到期收益率:5年:月:平均值,中债国债到期收益率:10年:月:平均值,中债国债到期收益率:3个月:月:平均值,中债国债到期收益率:6个月:月:平均值,平均汇率:美元兑人民币,平均汇率:欧元兑人民币,平均汇率:港元兑人民币,平均汇率:100日元兑人民币,人民币:实际有效汇率指数,人民币:名义有效汇率指数,中间价:英镑兑人民币:月:平均值,中间价:澳元兑人民币:月:平均值,中间价:加元兑人民币:月:平均值,中间价:新西兰元兑人民币:月:平均值,中间价:新加坡元兑人民币:月:平均值,人民币存款准备金率:中小型存款类金融机构(月),人民币存款准备金率:大型存款类金融机构(月),银行间同业拆借:加权平均利率:当月值,银行间同业拆借:加权平均利率:30天:当月值,银行间同业拆借:成交金额:30天:当月值,银行间同业拆借:加权平均利率:7天:当月值,银行间同业拆借:加权平均利率:14天:当月值,银行间同业拆借:加权平均利率:21天:当月值,银行间同业拆借:加权平均利率:60天:当月值,银行间同业拆借:加权平均利率:90天:当月值,银行间债券质押式回购:加权平均利率:当月值,银行间债券质押式回购:加权平均利率:21天:当月值,银行间债券质押式回购:加权平均利率:合计,金融机构:各项贷款余额,金融机构:各项贷款余额:同比,金融机构:本外币贷款余额:初值:同比,金融机构:新增人民币贷款:当月值,金融机构:各项存款余额,金融机构:各项存款余额:同比,货币当局:国外资产,货币当局:对政府债权,货币当局:对其他存款性公司债权,货币当局:对其他金融性公司债权,货币当局:其他资产,货币当局:总资产,货币当局:储备货币(基础货币),货币当局:储备货币:货币发行,货币当局:储备货币:其他存款性公司存款,货币当局:国外负债,货币当局:政府存款,货币当局:自有资金,货币当局:其他负债,货币当局:总负债,M0,M0:同比,M1,M1:同比,M2,M2:同比,现金净投放:当月值,货币乘数,国外净资产,国内信贷,货币和准货币(M2),货币(M1),准货币,债券,实收资本,货币乘数.1,基础货币余额:月:均值,基础货币余额:同比:月:均值,出口价格指数(HS2):总指数,进口价格指数(HS2):总指数,出口价格指数(BEC):食品和饮料,出口价格指数(BEC):加工品,出口价格指数(BEC):未列名的工业供应品,出口价格指数(BEC):燃料和润滑油,出口价格指数(BEC):资本货品(运输设备除外)及其零件和附件,出口价格指数(BEC):运输设备及其零件和附件,出口价格指数(BEC):未列名的消费品,进口价格指数(BEC):食品和饮料,进口价格指数(BEC):加工品,进口价格指数(BEC):未列名的工业供应品,进口价格指数(BEC):燃料和润滑油,进口价格指数(BEC):资本货品(运输设备除外)及其零件和附件,进口价格指数(BEC):运输设备及其零件和附件,进口价格指数(BEC):未列名的消费品,进口价格指数(BEC):未列名的消费品:耐用品,进口价格指数(BEC):未列名的消费品:非耐用品,出口价格指数(BEC):未列名的消费品:耐用品,出口价格指数(BEC):未列名的消费品:非耐用品,实际使用外资金额:外商直接投资:当月同比,CPI:当月同比,CPI:食品:当月同比,CPI:非食品:当月同比,CPI:消费品:当月同比,CPI:服务:当月同比,CPI:衣着:当月同比,CPI:居住:当月同比,CPI:生活用品及服务:当月同比,CPI:交通和通信:当月同比,CPI:教育文化和娱乐:当月同比,CPI:医疗保健:当月同比,CPI:不包括食品和能源(核心CPI):当月同比,PPI:全部工业品:当月同比,PPI:全部工业品:环比,PPI:全部工业品:累计同比,PPI:生产资料:当月同比,PPI:生产资料:采掘工业:当月同比,PPI:生产资料:原材料工业:当月同比,PPI:生产资料:加工工业:当月同比,PPI:生活资料:当月同比,PPI:生活资料:食品类:当月同比,PPI:生活资料:衣着类:当月同比,PPI:生活资料:一般日用品类:当月同比,PPI:生活资料:耐用消费品类:当月同比,RPI:当月同比,RPI:食品:当月同比,RPI:服装、鞋帽:当月同比,RPI:建筑材料及五金电料:当月同比,PPIRM:当月同比,PPIRM:建筑材料类:当月同比,PPIRM:农副产品类:当月同比,PPIRM:燃料、动力类:当月同比,PPIRM:黑色金属材料类:当月同比,PPIRM:有色金属材料类:当月同比,PPIRM:木材及纸浆类:当月同比,PPIRM:化工原料类:当月同比,CGPI:当月同比,CGPI:农产品:当月同比,CGPI:矿产品:当月同比,CGPI:煤油电:当月同比,GDP:现价:当季值:月:均值,GDP:现价:第一产业:当季值:月:均值,GDP:现价:第二产业:当季值:月:均值,GDP:现价:第三产业:当季值:月:均值,GDP:现价:农林牧渔业:当季值:月:均值,GDP:现价:工业:当季值:月:均值,GDP:现价:批发和零售业:当季值:月:均值,GDP:现价:交通运输、仓储和邮政业:当季值:月:均值,GDP:现价:住宿和餐饮业:当季值:月:均值,GDP:现价:金融业:当季值:月:均值,GDP:现价:房地产业:当季值:月:均值,GDP:现价:累计同比:月:均值,GDP:初步核算数:当季同比:月:均值,GDP:现价:其他行业:当季值:月:均值,社会融资规模:当月值,社会融资规模:累计值,社会融资规模:当月值.1,沪深股市:股票总市值(A、B股),沪深股市:股票流通市值(A、B股),沪深股市:股票成交金额:当月值,上证所:上市A股总数,上证所:股票总股本,上证所:股票总市值,上证所:股票流通股本,上证所:股票流通市值,上证所:平均市盈率,上证所:A股平均市盈率,上证综合指数:月:平均值,上证A股指数:月:平均值,换手率:上证综合指数:月:平均值,成交量:上证综合指数:月:平均值,涨跌幅:上证综合指数:月:平均值,成交金额:上证综合指数:月:平均值,万得全A:月:平均值,成交金额:万得全A:月:平均值,成交量:万得全A:月:平均值,静态市盈率:万得全A:月:平均值,滚动市盈率(TTM):万得全A:月:平均值,市净率:万得全A:月:平均值,Wind行业指数:工业:月:平均值,中债国债到期收益率:1个月,中债国债到期收益率:1年
2020-09-30 00:00:00,3.0637,2.393495652,2.758095652,0.35,1.1,1.3,1.5,2.75,1.62,0.35,4.35,4.35,4.75,4.9,4.75,2.75,3.25,3.25,3.55,3.75,3.85,2,1.977686957,2.599956522,3.016865217,3.112608696,2.295834783,2.574982609,6.8148,8.0378,0.8793,6.4508,100.13,100.37,8.841809091,4.931459091,5.159072727,4.544940909,4.988936364,9.5,12.5,1.7978,2.9233,566.53,2.6049,2.8914,2.93,3.3456,3.7476,1.9256,3.0578,1.9256,1693665.4,13,12.8,19000,2110774.4,10.7,218213.05,15250.24,123619.62,4741.61,12903.17,374727.69,315643.28,88063.47,209650.34,1080.69,39774.34,219.75,11767,374727.69,82370.87,11.1,602312.12,8.1,2164084.8,10.9,2328,6.85610921,269648.15,2406930.95,2164084.8,602312.12,1561772.69,307571.96,70797.11,6.85610921,105214.4267,1.063731583,96.2,97,99.6,100.7,99.9,67.5,90.3,104.1,102.5,98.3,98.7,97.7,71,104.2,105.9,107.4,100.7,107.6,101.4,101.8,23.7,1.7,7.9,0,2.6,0.2,-0.401247,-0.781388,-0.132791,-3.628848,0.654261,1.482762,0.5,-2.1,0.1,-2,-2.8,-4.8,-6.2,-1.3,-0.1,2.1,-1.7,-0.8,-1.9,0.00832878,0.07138211,-0.00544317,0.0005738,-2.3,-1,3.9,-9.3,1.8,2.9,-0.8,-7.8,-1.3,6.1,3.7,-8.9,88118.56667,7386.033333,33299.16667,47433.36667,7688.433333,26856.86667,8394.266667,3646.166667,1427.2,7145.133333,6362.3,1.193333333,1.633333333,14314.06667,34693,296200,34693,721687.15,581797.81,169871.79,1740,42096.15,413728.75,36613.27,341651.55,15.28,14.54,3288.863209,3446.91005,0.59145,223.0104114,-0.239621136,2815.329505,5133.342673,756074895.1,619078506.7,20.48779,22.90681667,1.958836667,3945.293423,1.8177,2.041
2020-10-31 00:00:00,3.099723529,2.415476471,2.903388235,0.35,1.1,1.3,1.5,2.75,1.62,0.35,4.35,4.35,4.75,4.9,4.75,2.75,3.25,3.25,3.55,3.75,3.85,2,1.904958824,2.697576471,3.064458824,3.192564706,2.566411765,2.693241176,6.7111,7.9009,0.8659,6.3823,100.79,101.37,8.7188625,4.77569375,5.08976875,4.45505625,4.93675625,9.5,12.5,2.1344,2.9397,372.6,2.6761,2.7602,2.8431,3.3048,3.8907,2.2207,2.5015,2.2207,1700563.15,12.9,12.8,6898,2106803.09,10.3,218185.21,15250.24,120745.14,4740.42,12891.7,371812.72,302380.38,86357.71,198214.43,981.22,49894.37,219.75,12111.49,371812.72,81036.43,10.4,609182.41,9.1,2149720.42,10.5,-1334,7.10932508,270056.89,2396806.13,2149720.42,609182.41,1540538.01,309355.55,70976.64,7.10932508,110142.7133,0.642985113,97.8,95.4,97.6,97.9,99.6,62.8,94.9,102,103.1,97.1,96.4,99.6,66,101.5,108.1,103.6,97.6,100.5,102.2,101.5,18.4,0.5,2.2,0,0.6,0.3,-0.3,-0.7,-0.1,-3.9,1.1,1.5,0.5,-2.1,0,-2,-2.7,-5.1,-6,-1.2,-0.5,0.8,-1.7,-0.7,-1.8,-0.003,0.025,-0.004,0.001,-2.4,-0.6,1.9,-9.9,2.2,3,-0.8,-7,-1.5,2.8,5.3,-9.8,98539.6,9905.233333,37906.4,50727.96667,10305.13333,29932.96667,9466.133333,3902.733333,1695.166667,6875.7,6851.833333,0.846666667,2.166666667,14717.83333,13929,310129,13929,735808.4,590704.88,119702.29,1754,42214.14,416866.77,36765.25,344815.09,15.37,14.61,3301.739731,3460.423231,0.49938125,189.8100843,0.017293438,2667.759604,5184.569719,734544882.5,521584600.8,20.62465806,22.8733129,1.956958065,4030.950475,1.8183,2.045
2020-11-30 00:00:00,3.126519048,2.6753,3.073990476,0.35,1.1,1.3,1.5,2.75,1.62,0.35,4.35,4.35,4.75,4.9,4.75,2.75,3.25,3.25,3.55,3.75,3.85,2,1.931528571,2.852342857,3.089733333,3.254961905,2.767690476,2.858609524,6.6088,7.8152,0.8524,6.328,101.17,102.29,8.723819048,4.802547619,5.050866667,4.529652381,4.902590476,9.5,12.5,1.9782,2.927,421.32,2.6727,2.7711,3.111,3.2175,3.7607,2.0451,2.7635,2.0451,1714899.83,12.8,12.6,14300,2127813.68,10.7,218209.41,15250.24,130987.49,4754.34,12787.85,381989.33,314518.55,86885.46,210364.03,1010.06,47771.7,219.75,12463.19,381989.33,81593.61,10.3,618632.17,10,2172002.55,10.7,557,6.90580111,268685.65,2420776.57,2172002.55,618632.17,1553370.39,311649.88,72123.01,6.90580111,110142.7133,0.642985113,99.9,94.2,97,96.2,99.6,62.6,99.9,99,104,96.3,95.2,101,63.9,99.1,97.2,109.6,111.1,110.7,104.4,99.9,5.6,-0.5,-2,-0.1,-1,0.3,-0.3,-0.6,0,-3.9,1,1.5,0.5,-1.5,0.5,-2,-1.8,-3.6,-4.2,-0.8,-0.8,0.1,-1.8,-0.5,-1.8,-0.011,-0.011,-0.004,0,-1.6,-0.8,1.7,-8.4,3.5,4,-0.7,-4.6,-1,0,6.4,-9.4,98539.6,9905.233333,37906.4,50727.96667,10305.13333,29932.96667,9466.133333,3902.733333,1695.166667,6875.7,6851.833333,0.846666667,2.166666667,14717.83333,21355,331484,21355,769522.84,620519.58,175768.75,1764,42305.96,441857.32,37034.74,366674.61,16.27,15.48,3345.486281,3506.397733,0.710214286,270.5036536,0.244198238,3455.444978,5248.348371,822794384.8,617944346.8,21.2583,22.51046,1.95935,4075.783819,1.8188,2.04
2020-12-31 00:00:00,3.435191304,2.389669565,3.275508696,0.35,1.1,1.3,1.5,2.75,1.62,0.35,4.35,4.35,4.75,4.9,4.75,2.75,3.25,3.25,3.55,3.75,3.85,2,1.776095652,2.730756522,3.071052174,3.242808696,2.622326087,2.699843478,6.5423,7.9547,0.8439,6.3019,101.23,101.68,8.788195652,4.920404348,5.102521739,4.635817391,4.907773913,9.5,12.5,1.3027,3.3121,404.55,2.5015,2.6143,2.8892,2.9938,3.8369,1.3578,3.0206,1.3578,1727452.07,12.8,12.5,12600,2125720.88,10.2,218039.98,15250.24,133355.47,4447.14,16582.7,387675.54,330428.14,89823.29,222906.08,929.67,38681.53,219.75,11634.63,387675.54,84314.53,9.2,625580.99,8.6,2186795.89,10.1,2721,6.61806797,269522.17,2440004.58,2186795.89,625580.99,1561214.9,312180.25,73565.84,6.61806797,110142.7133,0.642985113,100.5,95.4,96.2,94.7,100.4,64.9,100.1,99.7,104.6,96.1,93.2,103.7,67.5,97.8,101.5,102.6,103.9,99.9,105.4,100.8,8.36,0.2,1.2,0,0.2,0.3,-0.1,-0.6,0,-3.1,0.9,1.3,0.4,-0.4,1.1,-1.8,-0.5,-0.4,-1.6,0,-0.4,0.9,-1.8,-0.4,-1.8,-0.003,0.014,-0.001,0,0,-1.1,4,-6.6,6.1,7.5,-0.9,-1.8,0.2,0.6,8.7,-7.4,98539.6,9905.233333,37906.4,50727.96667,10305.13333,29932.96667,9466.133333,3902.733333,1695.166667,6875.7,6851.833333,0.846666667,2.166666667,14717.83333,17192,348633,17192,797238.17,643605.29,188410.58,1795,42600.52,455321.59,37501.48,380012.99,16.76,15.9,3399.719278,3563.555683,0.733456522,280.2237193,0.106869043,3631.229602,5296.366326,805464806.7,617416533,21.56489032,22.81668065,1.981887097,4128.966796,1.8178,2.041
2021-01-31 00:00:00,2.867745,2.349875,2.742395,0.35,1.1,1.3,1.5,2.75,1.62,0.35,4.35,4.35,4.75,4.9,4.75,2.75,3.25,3.25,3.55,3.75,3.85,2,1.82613,2.456285,2.96109,3.14777,2.07277,2.21851,6.4771,7.8853,0.8354,6.2457,102.28,102.66,8.83298,5.004705,5.092535,4.659415,4.885855,9.5,12.5,1.7849,2.8179,345.8,2.7086,2.7018,2.882,3.543,3.7993,2.0713,2.8922,2.0713,1763234.93,12.7,12.5,35800,2161418.83,10.4,218073.61,15250.24,132072.17,4431.82,19303.62,389131.46,316822.07,95834.6,203006.66,1059.65,53529.47,219.75,11957.07,389131.46,89625.24,-3.9,625563.81,14.7,2213047.33,9.4,5310,6.98514258,270716.13,2458261.16,2213047.33,625563.81,1587483.53,312979.37,73557.94,6.98514258,108985.3867,0.959644067,101,95.9,95.2,94.4,102.9,67.6,97.5,98.5,105,95.3,91,104.4,71.8,97.1,100.8,98.6,98,98.3,99.8,98.9,6.2,-0.3,1.6,-0.8,-0.1,-0.7,-0.2,-0.4,0,-4.6,0,0.4,-0.3,0.3,1,0.3,0.5,1,-0.8,1,-0.2,1.6,-1.3,0,-1.8,-0.005,0.015,-0.002,0,0.9,-2.1,5.1,-4.8,8.7,8.3,-0.1,-1.3,1.2,1.8,10.7,-6.3,83066.73333,3789.766667,30840.23333,48436.76667,3980.5,27048.23333,8013.866667,3417.1,1277.266667,7563.466667,6374.566667,6.91,6.1,14969.26667,51884,51884,51884,801629.41,648154.72,218713.61,1808,42674.29,457014.93,37828.86,382609.05,16.82,15.93,3566.427985,3738.364885,0.870685,331.9811765,0.01899845,4829.904726,5574.852075,1082178826,727569896.7,22.6443129,23.87486774,2.071180645,4407.94313,1.8185,2.04
2021-02-28 00:00:00,3.003535294,2.817047059,3.023264706,0.35,1.1,1.3,1.5,2.75,1.62,0.35,4.35,4.35,4.75,4.9,4.75,2.75,3.25,3.25,3.55,3.75,3.85,2,2.001764706,2.650205882,3.074017647,3.241294118,2.221905882,2.3655,6.4602,7.8096,0.8333,6.1324,103.83,103.21,8.950273333,5.007273333,5.08514,4.683366667,4.86404,9.5,12.5,2.0572,3.064,197.99,2.6408,2.6936,2.9649,3.5797,3.6398,2.0977,3.0349,2.0977,1776828.68,12.9,12.6,13600,2172935.17,10.4,219328.8,15250.24,124384.38,4450.66,19679.08,383093.17,321556.29,99828.72,202351.6,1055.81,42405.69,219.75,11948.5,383093.17,91924.6,4.2,593487.46,7.4,2236030.26,10.1,2299,6.95377553,273226.87,2485291.94,2236030.26,593487.46,1642542.8,314107.9,73593.12,6.95377553,108985.3867,0.959644067,97.9,101.2,98.4,98,102.3,74.4,92,99,102.4,96.8,92.1,111.3,80.7,97.7,107.7,103.2,101.5,103.4,98.4,95.6,86.94,-0.2,-0.2,-0.2,-0.3,-0.1,-0.5,-0.3,-0.2,-1.9,0.6,0.3,0,1.7,0.8,1,2.3,6.8,2.9,1.7,-0.2,1.6,-1.3,-0.1,-1.8,-0.003,0.002,-0.005,0,2.4,-2.2,5.2,-1,11.6,10.3,0.9,0.3,2.9,1.5,13.9,-2.4,83066.73333,3789.766667,30840.23333,48436.76667,3980.5,27048.23333,8013.866667,3417.1,1277.266667,7563.466667,6374.566667,6.91,6.1,14969.26667,17243,69127,17243,800790.48,655024.99,144719,1824,42851.26,461068.63,38056.35,390159.4,16.94,16.11,3576.935047,3749.516907,0.83724,322.7158878,0.056355667,4340.005714,5559.892667,950739929.9,672536454.3,22.87367143,23.81951071,2.077232143,4328.206693,1.8122,2.0804
2021-03-31 00:00:00,3.246369565,2.215326087,2.803865217,0.35,1.1,1.3,1.5,2.75,1.62,0.35,4.35,4.35,4.75,4.9,4.75,2.75,3.25,3.25,3.55,3.75,3.85,2,1.840830435,2.626413043,3.060208696,3.234617391,2.049517391,2.322973913,6.5066,7.7516,0.838,5.9927,103.23,103.88,9.022473913,5.017678261,5.1732,4.648469565,4.849095652,9.5,12.5,2.005,3.2703,237.82,2.5076,2.4125,2.5907,3.4514,4.0372,2.0095,2.7836,2.0095,1804131.37,12.6,12.3,27300,2209233.14,9.9,219213.98,15250.24,124657.22,4427.26,19224.06,382772.77,326956.16,92459.49,216682.77,1038.8,36719.33,219.75,11990.98,382772.77,86543.64,4.2,616113.17,7.1,2276488.45,9.4,-5380,6.96267185,275771.61,2531452.71,2276488.45,616113.17,1660375.27,320735.76,73825.93,6.96267185,108985.3867,0.959644067,98.3,105,96.3,95.1,103.6,89,94.8,99.5,102,98.1,90.8,111,101,96.1,101.1,102.5,99.7,102.6,103.2,101.9,59.51,0.4,-0.7,0.7,0.6,0.2,0.1,0.2,0,2.7,0.4,0.2,0.3,4.4,1.6,2.1,5.8,12.3,10.1,3.4,0.1,2,-0.8,0,-1.4,0.009,0,0,0.006,5.2,-1.4,6.2,2.7,15.6,17.3,2.5,7.1,5.4,1.2,15.2,4.1,83066.73333,3789.766667,30840.23333,48436.76667,3980.5,27048.23333,8013.866667,3417.1,1277.266667,7563.466667,6374.566667,6.91,6.1,14969.26667,33762,102380,33762,783730.06,641332.87,185959.21,1846,42920.28,453443.65,38125.29,384653.99,16.63,15.82,3442.978183,3608.858613,0.834908696,323.5057071,-0.075920565,3653.262314,5277.828252,798033218.3,679021816,21.59712581,22.29096774,1.963351613,4179.519557,1.8069,2.045
2021-04-30 00:00:00,3.219259091,2.173795455,2.589422727,0.35,1.1,1.3,1.5,2.75,1.62,0.35,4.35,4.35,4.75,4.9,4.75,2.75,3.25,3.25,3.55,3.75,3.85,2,1.738113636,2.501718182,2.989559091,3.184595455,1.998595455,2.147168182,6.5204,7.8025,0.8393,5.9809,101.95,103.56,9.025471429,5.021033333,5.214504762,4.645385714,4.886028571,9.5,12.5,2.0071,3.2256,253.56,2.4383,2.3695,2.6397,3.3198,3.6924,1.9617,2.6165,1.9617,1818816.61,12.3,12,14700,2201981.56,8.9,219122.64,15250.24,124490.83,4409.74,19042.01,382315.47,318677.99,91050.15,209032.05,1119.94,43754.83,219.75,12487.31,382315.47,85803.37,5.3,605421.89,6.2,2262107.12,8.1,-740,7.09841028,277380.73,2522987.47,2262107.12,605421.89,1656685.23,322010.29,74767.46,7.09841028,108164.7133,1.74652072,97.8,110.4,96.7,97.4,102.3,113.4,93,97.6,100.3,106,97.6,112.9,138.5,95.1,104.6,97.7,97.4,97.7,101.8,99.4,39.55,0.9,-0.7,1.3,1,0.7,0.2,0.4,0.4,4.9,1.3,0.1,0.7,6.8,0.9,3.3,9.1,24.9,15.2,5.4,0.3,1.8,-0.6,0.3,-0.9,0.016,0,0.001,0.011,9,1.4,5.9,12.1,20.2,23.3,5,13.3,7.5,-0.3,17.4,11.1,94283.06667,5721.833333,38152.73333,50408.53333,5993.933333,31357.03333,8965.4,4222.966667,1340.066667,7388.733333,6629.366667,5.516666667,2.633333333,14724.86667,18570,120950,18570,803272,653782.1,158609.82,1874,43009.87,457628.11,38170.37,387120.35,16.74,15.82,3453.5046,3619.816552,0.682828571,271.2032579,0.008903476,3272.084327,5309.6991,742866192.2,608070374.5,21.48114667,21.25955333,1.94785,4166.742167,1.8105,2.0113
2021-05-31 00:00:00,3.048526316,2.147789474,2.493005263,0.35,1.1,1.3,1.5,2.75,1.62,0.35,4.35,4.35,4.75,4.9,4.75,2.75,3.25,3.25,3.55,3.75,3.85,2,1.6851,2.340536842,2.923747368,3.116168421,1.876173684,2.077073684,6.4316,7.8174,0.8282,5.8924,101.76,104.21,9.069888889,4.993833333,5.311594444,4.647844444,4.836083333,9.5,12.5,2.0851,3.0315,226.27,2.3827,2.3205,2.658,3.5764,3.7056,2.0668,2.5052,2.0668,1833780.32,12.2,11.8,15000,2227607.85,8.9,219265.24,15250.24,129186.71,4351.67,18862.92,386916.77,320697.25,89384.75,213457.96,1028.39,47239.93,219.75,12292.69,386916.77,84177.72,5.6,616828.32,6.1,2275538.07,8.3,-1626,7.09559583,277901.49,2540505.28,2275538.07,616828.32,1658709.75,325098.87,75289.71,7.09559583,108164.7133,1.74652072,99.6,117.4,99.4,97.6,103.4,142.5,96,101.1,100.6,111.3,103.2,117.9,176,96.7,103.7,100.1,99.5,99.9,102.3,100.8,27.36,1.3,0.3,1.6,1.6,0.9,0.4,0.7,0.4,5.5,1.5,0.2,0.9,9,1.6,4.4,12,36.4,18.8,7.4,0.5,2.2,-0.6,0.5,-0.8,0.021,0.01,0.004,0.014,12.5,4.6,6.9,20.7,26.8,28,6.7,17,9.1,0,21,15.2,94283.06667,5721.833333,38152.73333,50408.53333,5993.933333,31357.03333,8965.4,4222.966667,1340.066667,7388.733333,6629.366667,5.516666667,2.633333333,14724.86667,19522,140472,19522,850519.1,690693.6,159055.03,1899,43341.19,486276.6,38354.51,410200.15,17.29,16.31,3508.935894,3677.977511,0.8059,322.3157092,0.268870722,3997.90674,5428.454111,871328203.2,685170928.4,22.12429032,19.88004839,1.952470968,4200.172922,1.8106,2.0146
2021-06-30 00:00:00,3.138866667,2.298652381,2.678852381,0.35,1.1,1.3,1.5,2.75,1.62,0.35,4.35,4.35,4.75,4.9,4.75,2.75,3.25,3.25,3.55,3.75,3.85,2,1.846342857,2.450585714,2.972638095,3.095257143,1.902057143,2.156914286,6.4228,7.7416,0.8275,5.8325,101.67,104.62,9.012919048,4.911280952,5.258504762,4.569166667,4.817428571,9.5,12.5,2.1279,3.1922,285.4,2.5713,2.6754,2.6279,3.3029,3.8289,2.1722,2.6131,2.1722,1854976.71,12.3,11.9,21200,2266173.34,9.2,220505.68,15250.24,130900.47,4354.48,18886.49,389897.36,324494.14,89614.1,216320.68,942.49,45666.43,219.75,11955.47,389897.36,84346.97,6.2,637479.36,5.5,2317788.36,8.6,169,7.14277417,279923.24,2576104.87,2317788.36,637479.36,1680309,326374,76806.36,7.14277417,108164.7133,1.74652072,100.8,118,100.1,98.1,101.3,146.4,99.4,101.3,98,115.6,104,118.1,167.4,98.1,106,98.5,98.4,99,98.6,93.6,15.91,1.1,-1.7,1.7,1.1,1,0.4,0.9,0.3,5.8,1.5,0.3,0.9,8.8,0.3,5.1,11.8,35.1,18,7.4,0.3,1.4,-0.8,0.3,-0.6,0.021,-0.004,0.004,0.016,13.1,5.7,5.4,22.8,27.7,26.8,7.4,17.1,8.1,-3.5,21.5,14.9,94283.06667,5721.833333,38152.73333,50408.53333,5993.933333,31357.03333,8965.4,4222.966667,1340.066667,7388.733333,6629.366667,5.516666667,2.633333333,14724.86667,37017,177357,37017,863734.45,700703.36,209109.02,1926,43990.31,491817.53,38760.94,410999.61,17.39,16.21,3575.853614,3748.130776,0.745604762,318.2688213,-0.030400143,4429.726272,5608.004333,978792759.4,701669089.3,22.90426333,20.56997,2.026216667,4429.812914,1.7997,1.9949
2021-07-31 00:00:00,3.04675,2.359722727,2.544804545,0.35,1.1,1.3,1.5,2.75,1.62,0.35,4.35,4.35,4.75,4.9,4.75,2.75,3.25,3.25,3.55,3.75,3.85,2,1.695768182,2.270463636,2.809795455,2.961313636,1.813654545,2.019236364,6.4741,7.6542,0.8332,5.8697,102.39,105.11,8.940186364,4.809454545,5.17265,4.522609091,4.779609091,9,12,2.0827,3.0003,252.93,2.4478,2.3891,2.5333,2.9333,3.4509,2.0759,2.5285,2.0759,1865808.38,12.3,11.8,10800,2254852.07,8.6,220409.56,15250.24,121611.82,4342.61,18887.38,380501.62,310607.12,89677.16,202120.98,964.63,50061.74,219.75,12341.91,380501.62,84717.56,6.1,620367.05,4.9,2302153.82,8.3,371,7.41178702,280188.82,2568741.36,2302153.82,620367.05,1681786.77,330685.33,76976.8,7.41178702,108113.7467,0.918543237,102.6,117.2,97.6,98,103.5,140.9,101.4,102.7,100.8,116.4,106.7,118.1,156.6,97.2,99.7,97,96.2,97,101.2,98.8,7.85,1,-3.7,2.1,0.6,1.6,0.4,1.1,0.3,6.9,2.7,0.4,1.3,9,0.5,5.7,12,38.7,17.9,7.5,0.3,1,-0.4,0.5,-0.3,0.019,-0.02,0.005,0.017,13.1,5.7,3.9,23.3,27.9,23.4,7.4,18.2,7.9,-5.5,21,15.3,97096.03333,7714.2,37877.63333,51504.23333,8050,31128.76667,9341.433333,4270.633333,1564.666667,7694.066667,6189.833333,4.626666667,1.633333333,15350.63333,10752,188109,10752,830435.49,673346.35,264886.35,1950,44150.88,469544.62,38905.91,390876.18,16.6,15.29,3513.871977,3682.916836,0.865790909,359.2704146,-0.246708636,5246.409298,5656.900118,1190874472,803302366.3,22.86141935,20.50604516,2.035145161,4690.0744,1.7945,1.9956
